107;ПС 100 (АО Акрон) - ТР-110 Т-1;15301
108;ПС 100 (АО Акрон) - ТР-110 Т-2;15302
109;ПС 2 - Выключатель 1;15303
110;ПС 2 - Разъединитель 1;15304
111;ПС 2 - Разъединитель 10;15305
112;ПС 2 - Разъединитель 11;15306
113;ПС 2 - Разъединитель 12;15307
114;ПС 2 - Разъединитель 13;15308
115;ПС 2 - Разъединитель 14;15309
116;ПС 2 - Разъединитель;15310
117;ПС 2 - Разъединитель 3;15311
118;ПС 2 - Разъединитель 4;15312
119;ПС 2 - Разъединитель 5;15313
120;ПС 2 - Разъединитель 6;15314
121;ПС 2 - Разъединитель 7;15315
122;ПС 2 - Разъединитель 8;15316
123;ПС 2 - Разъединитель 9;15317
124;ПС 3 - Выключатель 1;15318
125;ПС 3 - Выключатель 10;15319
126;ПС 3 - Выключатель 11;15320
127;ПС 3 - Выключатель 2;15321
128;ПС 3 - Выключатель 3;15322
129;ПС 3 - Выключатель 4;15323
130;ПС 3 - Выключатель 5;15324
131;ПС 3 - Выключатель 6;15325
132;ПС 3 - Выключатель 7;15326
133;ПС 3 - Выключатель 8;15327
134;ПС 3 - Выключатель 9;15328
135;ПС 315(АО Акрон) - ЗРН-110 Т-1;15329
136;ПС 315(АО Акрон) - ЗРН-110 Т-2;15330
137;ПС 315(АО Акрон) - В-110 Т-1;15331
138;ПС 315(АО Акрон) - В-110 Т-2;15332
139;ПС N116 Дно(ПЭ) - В 110 СВ-1;15333
140;ПС N116 Дно(ПЭ) - В 110 СВ-2;15334
141;ПС N116 Дно(ПЭ) - СВ-110;15335
142;ПС Светлицы - P_л.Св-2;15338
143;ПС N116 Дно(ПЭ) - 1МЛР-110;15339
144;ПС N116 Дно(ПЭ) - 2МЛР-110;15340
145;ПС Абросово - В-35 Т-1;15341
146;ПС Абросово - 1ЗР-35 В Т-1;15342
147;ПС Абросово - ЗР-35 л.Аб-1;15343
148;ПС Абросово - ТР-35 Т-1;15344
149;ПС Абросово - ШР-35 Т-1;15345
150;ПС Абросово - ЛР-35 л.Аб-1;15346
151;ПС Алешино - СВ-35;15347
152;ПС Алешино - ЗР-35 1с;15348
153;ПС Алешино - ЗР-35 2с;15349
154;ПС Алешино - ЗР-35 л.Ал-1;15350
155;ПС Алешино - ЗР-35 л.Ал-2;15351
156;ПС Алешино - ОД-35 Т-1;15352
157;ПС Алешино - ОД-35 Т-2;15353
158;ПС Алешино - 1 СР-35;15354
159;ПС Алешино - 2 СР-35;15355
160;ПС Алешино - ШР-35 Т-1;15356
161;ПС Алешино - ШР-35 Т-2;15357
162;ПС Алешино - ЛР л.Ал-1;15358
163;ПС Алешино - ЛР-35 л.Ал-2;15359
164;ПС Антоново - В-110 Т-1;15360
165;ПС Антоново - В-110 Т-2;15361
166;ПС Антоново - 2В-6 Т-2;15362
167;ПС Антоново - 2В-6 Т-1;15363
168;ПС Антоново - 1В-6 Т-1;15364
169;ПС Антоново - 1В-6 Т-2;15365
170;ПС Антоново - СВ-6кВ;15366
171;ПС Антоново - 2 ЗР 1с 110кВ;15367
172;ПС Антоново - 2ЗР 2с 110кВ;15368
173;ПС Антоново - ЗР л.Ан-1;15369
174;ПС Антоново - ЗР л.Ан-2;15370
175;ПС Антоново - 1 МЛР 110кВ;15371
176;ПС Антоново - 2 МЛР 110кВ;15372
177;ПС Антоново - РН-110 Т-1;15373
178;ПС Антоново - РН-110 Т-2;15374
179;ПС Антоново - ШР-110 Т-1;15375
180;ПС Антоново - ШР-110 Т-2;15376
181;ПС Антоново - ЛР л.Ан-1;15377
182;ПС Антоново - ЛР л.Ан-2;15378
183;ПС Артем - В-35 л.Зр-3;15379
184;ПС Артем - В-35 л.Лб-2;15380
185;ПС Артем - 1 ЗР-35 В л.Лб-2;15381
186;ПС Артем - 1ЗР-35 В л.Зр-3;15382
187;ПС Артем - ЗР-35 л.Зр-3;15383
188;ПС Артем - ЗР-35 л.Лб-2;15384
189;ПС Артем - МЛР-35;15385
190;ПС Артем - СР-35;15386
191;ПС Артем - ШР-35 л.ЗР-3;15387
192;ПС Артем - ШР-35 л.Лб-2;15388
193;ПС Артем - ШР-35 Т-1;15389
194;ПС Артем - ШР-35 Т-2;15390
195;ПС Артем - ЛР-35 л.Зр-3;15391
196;ПС Артем - ЛР-35 л.Лб-2;15392
197;ПС Астрилово - В/л Влт-3;15393
198;ПС Астрилово - В/л Тр-1;15394
199;ПС Астрилово - 2 ЗРВ л.Тр-1;15395
200;ПС Астрилово - 2ЗРВ Влт-3;15396
201;ПС Астрилово - ЗРВ Влт-3;15397
202;ПС Астрилово - ЗРВ л.Тр-1;15398
203;ПС Астрилово - ОД-35 Т-1;15399
204;ПС Астрилово - ОД-35 Т-2;15400
205;ПС Астрилово - ТР Т-1 35кВ;15401
206;ПС Астрилово - ТР Т-2 35кВ;15402
207;ПС Астрилово - ШР/лВлт3;15403
208;ПС Астрилово - ШР/лТр-1;15404
209;ПС Астрилово - ЛР/лВлт-3;15405
210;ПС Астрилово - ЛР/лТр-1;15406
211;ПС Б.Уклейно - В л.Сн-1;15407
212;ПС Б.Уклейно - В л.Сн-2;15408
213;ПС Б.Уклейно - ВТ-1-35;15409
214;ПС Б.Уклейно - ВТ-2-35;15410
215;ПС Б.Уклейно - СВ-35;15411
216;ПС Б.Уклейно - 1ЗР В л.Сн-1;15412
217;ПС Б.Уклейно - 1ЗР В л.Сн-2;15413
218;ПС Б.Уклейно - ЗР л.Сн-1;15414
219;ПС Б.Уклейно - ЗР л.Сн-2;15415
220;ПС Б.Уклейно - 1СР-35;15416
221;ПС Б.Уклейно - 2СР-35;15417
222;ПС Б.Уклейно - ШР л.Сн-1;15418
223;ПС Б.Уклейно - ШР л.Сн-2;15419
224;ПС Б.Уклейно - ШР Т-1-35;15420
225;ПС Б.Уклейно - ШР Т-2-35;15421
226;ПС Б.Уклейно - ЛР л.Сн-1;15422
227;ПС Б.Уклейно - ЛР л.Сн-2;15423
228;ПС Бабино - В-35 Т-1;15424
229;ПС Бабино - В-35 Т-2;15425
230;ПС Бабино - СВ-35;15426
231;ПС Бабино - 1 ЗР-35 Вл.Баб-1;15427
232;ПС Бабино - 1ЗР-35 Вл.Баб-2;15428
233;ПС Бабино - ЗР-35 л.Баб-1;15429
234;ПС Бабино - ЗР-35 л.Баб-2;15430
235;ПС Бабино - 1 СР-35;15431
236;ПС Бабино - 2 СР-35;15432
237;ПС Бабино - ТР-35 Т-1;15433
238;ПС Бабино - ТР-35 Т-2;15434
239;ПС Бабино - ШР-35 л.Баб-1;15435
240;ПС Бабино - ШР-35 л.Баб-2;15436
241;ПС Бабино - ЛР-35 л.Баб-1;15437
242;ПС Бабино - ЛР-35 л.Баб-2;15438
243;ПС Базовая - 1В Т-1 6кВ;15439
244;ПС Базовая - 1В Т-2 6кВ;15440
245;ПС Базовая - 1В Т-3 6кВ;15441
246;ПС Базовая - 2В Т-1 6кВ;15442
247;ПС Базовая - 2В Т-2 6кВ;15443
248;ПС Базовая - 2В Т-3 6кВ;15444
249;ПС Базовая - 3В Т-3 6кВ;15445
250;ПС Базовая - 4В Т-3 6кВ;15446
251;ПС Базовая - В Т-4 10кВ;15447
252;ПС Базовая - В Т-5 10кВ;15448
253;ПС Базовая - В-6 ЗРОМ-1;15449
254;ПС Базовая - В-6 ЗРОМ-3;15450
255;ПС Базовая - В-6 Т-4;15451
256;ПС Базовая - В-6 Т-5;15452
257;ПС Базовая - СВ-1;15453
258;ПС Базовая - СВ-10;15454
259;ПС Базовая - СВ-10кВ;15455
260;ПС Базовая - СВ-11;15456
261;ПС Базовая - СВ-12;15457
262;ПС Базовая - СВ-2;15458
263;ПС Базовая - СВ-3;15459
264;ПС Базовая - СВ-4/2;15460
265;ПС Базовая - СВ-5;15461
266;ПС Базовая - СВ-6;15462
267;ПС Базовая - СВ-7;15463
268;ПС Базовая - СВ-8;15464
269;ПС Базовая - СВ-9;15465
270;ПС Базовая - ЗР л.Луч-2;15466
271;ПС Базовая - ЗР ЛР л.Луч-3;15467
272;ПС Базовая - ЗР ОД л.Луч-2;15468
273;ПС Базовая - ЗР ОД л.Луч-3;15469
274;ПС Базовая - МЛ ОД Вкл;15470
275;ПС Базовая - МЛ ОД откл;15471
276;ПС Базовая - ОД л.Луч-2;15472
277;ПС Базовая - ОД л.Луч-3;15473
278;ПС Базовая - ОД Т-1;15474
279;ПС Базовая - ОД Т-2;15475
280;ПС Базовая - ОД Т-3;15476
281;ПС Базовая - 1 СР-110;15477
282;ПС Базовая - 2 СР-110;15478
283;ПС Базовая - PH T-1;15479
284;ПС Базовая - PH T-2;15480
285;ПС Базовая - РН Т-3;15481
286;ПС Базовая - ШР-110 Т-1;15482
287;ПС Базовая - ШР-110 Т-2;15483
288;ПС Базовая - ЛР л.Луч-2;15484
289;ПС Базовая - ЛР л.Луч-3;15485
290;ПС Батецкая - P_л.Мир-2;15486
291;ПС Батецкая - В-35 л.Бт-1;15487
292;ПС Батецкая - В-35 л.Прд-1;15488
293;ПС Батецкая - В-35 Т-1;15489
294;ПС Батецкая - В-35 Т-2;15490
295;ПС Батецкая - СВ-110;15491
296;ПС Батецкая - СВ-35;15492
297;ПС Батецкая - ЗР-110 1с.ш.;15493
298;ПС Батецкая - ЗР-110 2с.ш.;15494
299;ПС Батецкая - ЗР-110 л.Мир-1;15495
300;ПС Батецкая - ЗР-110 л.Мир-2;15496
301;ПС Батецкая - U_1сш_110кВ;15497
302;ПС Батецкая - U_2сш_110кВ;15498
303;ПС Батецкая - ОД-110 Т-1;15499
304;ПС Батецкая - ОД-110 Т-2;15500
305;ПС Батецкая - 2МЛР-110;15501
306;ПС Батецкая - 1СР-110;15502
307;ПС Батецкая - 1СР-35;15503
308;ПС Батецкая - 1МЛР-110;15504
309;ПС Батецкая - 2СР-110;15505
310;ПС Батецкая - 2СР-35;15506
311;ПС Батецкая - ЛР-35 л.Бт-1;15507
312;ПС Батецкая - ЛР-35 л.Прд-1;15508
313;ПС Батецкая - РН Т-1;15509
314;ПС Батецкая - РН Т-2;15510
315;ПС Батецкая - ТР-35 Т-1;15511
316;ПС Батецкая - ТР-35 Т-2;15512
317;ПС Батецкая - ШР-35 л.Бт-1;15513
318;ПС Батецкая - ШР-35 л.Прд-1;15514
319;ПС Батецкая - ШР-35 Т-1;15515
320;ПС Батецкая - ШР-35 Т-2;15516
321;ПС Батецкая - ЛР-110 л.Мир-1;15517
322;ПС Батецкая - ЛР-110 л.Мир-2;15518
323;ПС Беззубцево - СВ-110;15519
324;ПС Беззубцево - ЗР 1с.ш.110кВ;15520
325;ПС Беззубцево - ЗР 2с.ш.110кВ;15521
326;ПС Беззубцево - ЗР л.Пт-1;15522
327;ПС Беззубцево - ЗР-110 л.Пт-3;15523
328;ПС Беззубцево - ОД Т-1;15524
329;ПС Беззубцево - ОД Т-2;15525
330;ПС Беззубцево - 1МЛР-110;15526
331;ПС Беззубцево - 1СР-110;15527
332;ПС Беззубцево - 2МЛР-110;15528
333;ПС Беззубцево - 2СР-110;15529
334;ПС Беззубцево - РН/Т-1 110;15530
335;ПС Беззубцево - РН/Т-2 110;15531
336;ПС Беззубцево - ЛР л.Пт-1;15532
337;ПС Беззубцево - ЛР-110 л.Пт-3;15533
338;ПС Белебелка - ОД-35 Т-1;15534
339;ПС Белебелка - ОД-35 Т-2;15535
340;ПС Белебелка - ТР-35 Т-1;15536
341;ПС Белебелка - ТР-35 Т-2;15537
342;ПС Березка - ОД-35 Т-1;15538
343;ПС Березка - ОД-35 Т-2;15539
344;ПС Березка - ТР Т-1 35кВ;15540
345;ПС Березка - ТР Т-2 35кВ;15541
346;ПС Борки - 1ЗР-110 1с 110кВ;15542
347;ПС Борки - ЗР-110 2с 110кВ;15543
348;ПС Борки - ЗР-110 л.Юж-1;15544
349;ПС Борки - ЗР-110 л.Юж-2;15545
350;ПС Борки - ОД-110 Т-1;15546
351;ПС Борки - ОД-110 Т-2;15547
352;ПС Борки - 1 МЛР-110;15548
353;ПС Борки - 2 МЛР-110;15549
354;ПС Борки - РН Т-2;15550
355;ПС Борки - РН-110 Т-1;15551
356;ПС Борки - ШР-110 Т-1;15552
357;ПС Борки - ШР-110 Т-2;15553
358;ПС Борки - ЛР-110 л.Юж-1;15554
359;ПС Борки - ЛР-110 л.Юж-2;15555
360;ПС Боровенка (аб.) - МЛОД-110;15556
361;ПС Боровенка (аб.) - ОД-110 л.Вш-3;15557
362;ПС Боровенка (аб.) - ОД-110 л.Вш-6;15558
363;ПС Боровенка (аб.) - ЗР Т-1;15559
364;ПС Боровенка (аб.) - ЗР Т-2;15560
365;ПС Боровенка (аб.) - ТР-110 Т-1;15561
366;ПС Боровенка (аб.) - ТР-110 Т-2;15562
367;ПС БОС (аб.) - СВ-110;15563
368;ПС БОС (аб.) - 2ЗР-110 1сш;15564
369;ПС БОС (аб.) - 2ЗР-110 2с-110;15565
370;ПС БОС (аб.) - ЗР-110 л.Сф-1;15566
371;ПС БОС (аб.) - ЗР-110 л.Сф-2;15567
372;ПС БОС (аб.) - ОД-110 Т-1;15568
373;ПС БОС (аб.) - ОД-110 Т-2;15569
374;ПС БОС (аб.) - 1 МЛР-110кВ;15570
375;ПС БОС (аб.) - 1СР-110;15571
376;ПС БОС (аб.) - 2МЛР-110кВ;15572
377;ПС БОС (аб.) - 2СР-110;15573
378;ПС БОС (аб.) - РН-110 Т-1;15574
379;ПС БОС (аб.) - РН-110 Т-2;15575
380;ПС БОС (аб.) - ЛР д.Сф-1;15576
381;ПС БОС (аб.) - ЛР д.Сф-2;15577
382;ПС Бояры - Вл.Вд-2;15578
383;ПС Бояры - Вл.Вд-3;15579
384;ПС Бояры - СВ-110;15580
385;ПС Бояры - ЗР л.Вд-2;15581
386;ПС Бояры - 1ЗР л.Вд-3;15582
387;ПС Бояры - 1ЗР л.Вд-2;15583
388;ПС Бояры - ЗР л.Вд-3;15584
389;ПС Бояры - ОД Т-1-110;15585
390;ПС Бояры - 1СР-110;15586
391;ПС Бояры - 2СР-110;15587
392;ПС Бояры - РН Т-1;15588
393;ПС Бояры - ШР л.Вд-2;15589
394;ПС Бояры - ШР л.Вд-3;15590
395;ПС Бояры - ШР ОД Т-1-110;15591
396;ПС Бояры - ЛР л.Вд-2;15592
397;ПС Бояры - ЛР л.Вд-3;15593
398;ПС Бурга (аб.) - ОД-110;15594
399;ПС Бурга (аб.) - ОД-110 л.Вш-1;15595
400;ПС Бурга (аб.) - ОД-110 л.Вш-2;15596
401;ПС Бурга (аб.) - ТР-110 Т-1;15597
402;ПС Бурга (аб.) - ТР-110 Т-2;15598
403;ПС Валдай - P_л.Вд-2;15599
404;ПС Валдай - P_л.Лч-2;15600
405;ПС Валдай - В л.Вд-2;15601
406;ПС Валдай - В л.Гз;15602
407;ПС Валдай - В л.Дв-1;15603
408;ПС Валдай - В л.Зл-1;15604
409;ПС Валдай - В л.Зл-2;15605
410;ПС Валдай - В л.Кр-4;15606
411;ПС Валдай - В л.Лч-2;15607
412;ПС Валдай - ВТ-1-110;15608
413;ПС Валдай - ВТ-1-35;15609
414;ПС Валдай - ВТ-2-110;15610
415;ПС Валдай - ВТ-2-35;15611
416;ПС Валдай - СВ-110;15612
417;ПС Валдай - СВ-35;15613
418;ПС Валдай - 1ЗР Вл.Вд-2;15614
419;ПС Валдай - 1ЗР Вл.Гз;15615
420;ПС Валдай - 1ЗР Вл.Кр-4;15616
421;ПС Валдай - 1ЗР Вл.Лч-2;15617
422;ПС Валдай - ЗР л.Дв-1;15618
423;ПС Валдай - ЗР л.Зл-1;15619
424;ПС Валдай - ЗР л.Зл-2;15620
425;ПС Валдай - 1ЗРВ Вл.Дв-1;15621
426;ПС Валдай - 1ЗРВ Вл.Зл-1;15622
427;ПС Валдай - 1ЗРВ Вл.Зл-2;15623
428;ПС Валдай - ЗРл.Кр-4;15624
429;ПС Валдай - ЗРл.Лч-2;15625
430;ПС Валдай - ЗРл.Вд-2;15626
431;ПС Валдай - ЗРл.Гз;15627
432;ПС Валдай - U_1сш_110 кВ;15628
433;ПС Валдай - U_2сш_110 кВ;15629
434;ПС Валдай - 1СР-110кВ;15630
435;ПС Валдай - 1СР-35;15631
436;ПС Валдай - 2СР-110кВ;15632
437;ПС Валдай - 2СР-35;15633
438;ПС Валдай - РН Т-1;15634
439;ПС Валдай - РН Т-2;15635
440;ПС Валдай - ТР Т-1-110;15636
441;ПС Валдай - ТР Т-1-35;15637
442;ПС Валдай - ТР Т-2-110;15638
443;ПС Валдай - ТР Т-2-35;15639
444;ПС Валдай - ШР л.Вд-2;15640
445;ПС Валдай - ШР л.Гз;15641
446;ПС Валдай - ШР л.Дв-1;15642
447;ПС Валдай - ШР л.Зл-1;15643
448;ПС Валдай - ШР л.Зл-2;15644
449;ПС Валдай - ШР л.Кр-4;15645
450;ПС Валдай - ШР л.Лч-2;15646
451;ПС Валдай - ШР Т-1-110;15647
452;ПС Валдай - ШР Т-1-35;15648
453;ПС Валдай - ШР Т-2-110;15649
454;ПС Валдай - ШР Т-2-35;15650
455;ПС Валдай - ЛР л.Вд-2;15651
456;ПС Валдай - ЛР л.Гз;15652
457;ПС Валдай - ЛР л.Дв-1;15653
458;ПС Валдай - ЛР л.Зл-1;15654
459;ПС Валдай - ЛР л.Зл-2;15655
460;ПС Валдай - ЛР л.Кр-4;15656
461;ПС Валдай - ЛР л.Лч-2;15657
462;ПС Велилы - ЗР 1с.ш.-110;15658
463;ПС Велилы - ЗР 2с.ш.-110;15659
464;ПС Велилы - ЗР л.Вел-1;15660
465;ПС Велилы - ЗР л.Вел-2;15661
466;ПС Велилы - 1МЛР-110;15662
467;ПС Велилы - 1СР-110;15663
468;ПС Велилы - 2МЛР-110;15664
469;ПС Велилы - 2СР-110;15665
470;ПС Велилы - РН/Т-2;15666
471;ПС Велилы - ЛР/л.Вел-1;15667
472;ПС Велилы - ЛР/л.Вел-2;15668
473;ПС Вишера (аб.) - В-110 л.0-10;15669
474;ПС Вишера (аб.) - В-110 л.0-7;15670
475;ПС Вишера (аб.) - В-110 Т-1;15671
476;ПС Вишера (аб.) - В-110 Т-2;15672
477;ПС Вишера (аб.) - СВ-110;15673
478;ПС Вишерская - P_л.Вш-1;15674
479;ПС Вишерская - P_л.О-4;15675
480;ПС Вишерская - В-110 л.0-10;15676
481;ПС Вишерская - В-110 л.0-4;15677
482;ПС Вишерская - В-110 л.0-7;15678
483;ПС Вишерская - В-110 л.Вш-1;15679
484;ПС Вишерская - В-110 Т-1;15680
485;ПС Вишерская - В-110 Т-2;15681
486;ПС Вишерская - МШВ;15682
487;ПС Вишерская - ОВ-110;15683
488;ПС Вишерская - 2 ЗР-110 л.Вш-1;15684
489;ПС Вишерская - 2 ЗР-110 л.0-10;15685
490;ПС Вишерская - 2 ЗР-110 л.0-4;15686
491;ПС Вишерская - 2 ЗР-110 л.0-7;15687
492;ПС Вишерская - 3 ЗР-110 В л.Вш-1;15688
493;ПС Вишерская - 3 ЗР-110 В л.0-10;15689
494;ПС Вишерская - 3 ЗР-110 В л.0-4;15690
495;ПС Вишерская - 3 ЗР-110 В л.0-7;15691
496;ПС Вишерская - 1 ШР-110 л.0-10;15694
497;ПС Вишерская - 1 ШР-110 л.0-4;15695
498;ПС Вишерская - 1 ШР-110 л.0-7;15696
499;ПС Вишерская - 1 ШР-110 л.Вш-1;15697
500;ПС Вишерская - 1 ШР-110 МШВ;15698
501;ПС Вишерская - 1 ШР-110 ОВ;15699
502;ПС Вишерская - 1 ШР-110 Т-1;15700
503;ПС Вишерская - 1 ШР-110 Т-2;15701
504;ПС Вишерская - 2 ШР-110 л.0-10;15702
505;ПС Вишерская - 2 ШР-110 л.0-4;15703
506;ПС Вишерская - 2 ШР-110 л.0-7;15704
507;ПС Вишерская - 2 ШР-110 л.Вш-1;15705
508;ПС Вишерская - 2 ШР-110 МШВ;15706
509;ПС Вишерская - 2 ШР-110 ОВ;15707
510;ПС Вишерская - 2 ШР-110 Т-1;15708
511;ПС Вишерская - 2 ШР-110 Т-2;15709
512;ПС Вишерская - ОР-110 л.0-10;15710
513;ПС Вишерская - ОР-110 л.0-4;15711
514;ПС Вишерская - ОР-110 л.0-7;15712
515;ПС Вишерская - ОР-110 л.Вш-1;15713
516;ПС Вишерская - ОР-110 ОВ;15714
517;ПС Вишерская - ОР-110 Т-1;15715
518;ПС Вишерская - ОР-110 Т-2;15716
519;ПС Вишерская - РН-110 Т-1;15717
520;ПС Вишерская - РН-110 Т-2;15718
521;ПС Вишерская - ТР-110 Т-1;15719
522;ПС Вишерская - ТР-110 Т-2;15720
523;ПС Вишерская - ЛР-110 л.0-10;15721
524;ПС Вишерская - ЛР-110 л.0-4;15722
