-1;NAME;cvalif
121;Русса - В-110 л.Стр.;19085
122;Чудово  - Uab_1сш_110 кВ;19086
123;Чудово  - P_л.Рг-1;19087
124;Чудово  - P_л.Рг-3;19088
125;Чудово  - P_л.Рг-4;19089
126;Окуловская - Uab_1сш_110 кВ;19090
127;Окуловская - P_л.Ок-1;19091
128;Окуловская - P_л.Ок-2;19092
129;Окуловская - P_л.Ок-3;19093
130;Окуловская - P_л.Ок-4;19094
131;Окуловская - P_л.Кр-1;19095
132;Окуловская - P_л.Бр-1;19096
133;Окуловская - P_л.Бр-2;19097
134;Окуловская - P_л.Бр-3;19098
135;Окуловская - P_л.Бр-4;19099
136;Окуловская - P_л.Вш-6;19100
137;Окуловская - P_л.Вш-7;19101
138;Новгородская - U_1сш_110 кВ;19102
139;Новгородская - P_л.Гор-1;19103
140;Новгородская - P_л.Гор-2;19104
141;Новгородская - P_л.И-2;19105
142;Новгородская - P_л.И-3;19106
143;Новгородская - P_л.И-4;19107
144;Новгородская - P_л.И-5;19108
145;Новгородская - P_л.Луч-2;19109
146;Новгородская - P_л.Нв-1;19110
147;Новгородская - P_л.Нв-3;19111
148;Новгородская - P_1В л.Сф-1;19112
149;Новгородская - P_л.Хим-2;19113
150;Новгородская - P_л.Ю-З-1;19114
151;Новгородская - P_л.Срк-1;19115
152;Новгородская - P_л.Срк-2;19116
153;Юго-Западная - Uab_1сш_110 кВ;19117
154;Юго-Западная - P_л.Хим-1;19118
155;Юго-Западная - P_л.Хим-3;19119
156;Юго-Западная - P_л.Нв-2;19120
157;Юго-Западная - P_л.Ю-З-1;19121
158;Юго-Западная - P_л.Ю-З-2;19122
159;Юго-Западная - P_л.Ю-З-3;19123
160;Юго-Западная - P_л.И-1;19124
161;Старорусская - Uab_1сш_110 кВ;19125
162;Старорусская - P_л.Ст;19126
163;Старорусская - P_л.Шм-1;19127
164;Старорусская - P_л.Мд;19128
165;Старорусская - P_л.Пф-1;19129
166;Старорусская - P_л.Злч-1;19130
167;Прогресс - U_1сш_110 кВ;19131
168;Прогресс - P_л.Бр-1;19132
169;Прогресс - P_л.Бр-3;19133
170;Прогресс - P_л.Бр-4;19134
171;Прогресс - P_л.Бр-5;19135
172;Прогресс - P_л.Пт-1;19136
173;Прогресс - P_л.Яг-1;19137
174;Прогресс - P_л.Мш-1;19138
175;Киприя  - U_1сш_110 кВ;19139
176;Киприя  - P_л.Кпр-1;19140
177;Киприя  - P_л.Кпр-2;19141
178;Киприя  - P_л.Лб-1;19142
179;Песь - U_1сш_110 кВ;19143
180;Песь - P_л.Кпр-2;19144
181;Песь - P_л.Лс-2;19145
182;Хвойная - Uab_СВ-110 кВ;19146
183;ППС-5 - U_1сш_110 кВ;19147
184;ППС-5 - P_л.Лс-1;19148
185;ППС-5 - P_л.Лс-2;19149
186;Мошенское - U_1сш_110 кВ;19151
187;Неболчи  - P_СВ-110кВ;19156
188;Неболчи  - P_л.Нб-2;19157
189;Беззубцево - U_1сш_110 кВ;19158
190;НРУ Пестово - U_1сш_110 кВ;19160
191;НРУ Пестово - P_л.Пт-2;19161
192;НРУ Пестово - P_л.Пт-3;19162
193;НРУ Пестово - P_л.Пт-4;19163
194;НРУ Пестово - P_л.Пт-5;19164
195;Пестово - U_1сш_110 кВ;19165
196;Пестово - P_л.Пт-4;19166
197;Пестово - P_л.Пт-5;19167
198;Пестово - P_л.Пг-1;19168
199;Марево - U_1сш_110 кВ;19170
200;Газовая - U_1сш_110 кВ;19171
201;Газовая - P_л.Вд-1;19172
202;Газовая - P_л.Нов;19173
203;Газовая - P_л.Ок-3;19174
204;Валдай - U_1сш_110 кВ;19175
205;Валдай - P_л.Вд-2;19176
206;Валдай - P_л.Кр-2;19177
207;Валдай - P_л.Лч-2;19178
208;Валдай - P_л.Гз;19179
209;Бояры - P_л.Вд-2;19180
210;Бояры - P_л.Вд-3;19181
211;Елисеево - U_1сш_110 кВ;19182
212;Елисеево - P_л.Вд-3;19183
213;Елисеево - P_л.Тр-Ел;19184
